"Nome","Tipo attività","Descrizione"
"Staffelegg-Salhöhe-Bözberg","bicicletta",""

"Segmento","Punto","Latitudine (gradi)","Longitudine (gradi)","Altitudine (m)","Rotta (gradi)","Precisione (m)","Velocità (m/s)","Durata","Potenza (W)","Cadenza (rpm)","Frequenza cardiaca (bpm)"
"1","7348","47.487926","8.112877","521.0999755859375","84.0","5","4.6287","2015-08-18T19:16:49.198Z","","",""
"1","7349","47.487932","8.112937","521.2999877929688","86.0","5","4.6287","2015-08-18T19:16:50.184Z","","",""
"1","7350","47.487935","8.113057","521.7999877929688","87.0","5","4.6287","2015-08-18T19:16:52.223Z","","",""
"1","7351","47.487935","8.113118","522.0999755859375","89.0","5","4.6912","2015-08-18T19:16:53.208Z","","",""
"1","7352","47.487931","8.11324","522.7999877929688","89.0","5","4.5661","2015-08-18T19:16:55.143Z","","",""
"1","7353","47.487932","8.1133","523.0999755859375","89.0","5","4.5036","2015-08-18T19:16:56.124Z","","",""
"1","7354","47.487932","8.113416","523.5999755859375","90.0","5","4.5036","2015-08-18T19:16:58.145Z","","",""
"1","7355","47.487934","8.113474","523.9000244140625","92.0","5","4.5661","2015-08-18T19:16:59.141Z","","",""
"1","7356","47.487934","8.113592","524.5","91.0","5","4.5661","2015-08-18T19:17:01.214Z","","",""
"1","7357","47.48793","8.113655","524.5999755859375","94.0","5","4.6912","2015-08-18T19:17:02.203Z","","",""
"1","7358","47.487923","8.113781","525.199951171875","93.0","5","4.7538","2015-08-18T19:17:04.134Z","","",""
"1","7359","47.487917","8.113848","525.4000244140625","93.0","5","4.6912","2015-08-18T19:17:05.123Z","","",""
"1","7360","47.487908","8.113972","525.699951171875","96.0","5","4.6287","2015-08-18T19:17:07.201Z","","",""
"1","7361","47.487905","8.114033","525.800048828125","95.0","5","4.6287","2015-08-18T19:17:08.187Z","","",""
"1","7362","47.4879","8.114149","526.4000244140625","96.0","5","4.5036","2015-08-18T19:17:10.221Z","","",""
"1","7363","47.487894","8.114207","526.699951171875","97.0","5","4.4411","2015-08-18T19:17:11.205Z","","",""
"1","7364","47.487883","8.114323","527.0999755859375","97.0","5","4.5036","2015-08-18T19:17:13.247Z","","",""
"1","7365","47.487874","8.114381","527.300048828125","100.0","5","4.5661","2015-08-18T19:17:14.125Z","","",""
"1","7366","47.487855","8.114496","527.800048828125","98.0","5","4.3785","2015-08-18T19:17:16.191Z","","",""
"1","7367","47.487847","8.114554","528.0999755859375","100.0","5","4.5661","2015-08-18T19:17:17.184Z","","",""
"1","7368","47.487831","8.114663","528.5","101.0","5","4.2534","2015-08-18T19:17:19.230Z","","",""
"1","7369","47.487824","8.114716","528.800048828125","101.0","5","4.3159","2015-08-18T19:17:20.215Z","","",""
"1","7370","47.487807","8.114831","529.5","103.0","5","3.9406","2015-08-18T19:17:22.144Z","","",""
"1","7371","47.487797","8.114887","529.5999755859375","102.0","5","4.5036","2015-08-18T19:17:23.135Z","","",""
"1","7372","47.487769","8.114996","530.199951171875","112.0","10","4.3159","2015-08-18T19:17:25.203Z","","",""
"1","7373","47.487751","8.115042","530.199951171875","123.0","10","4.2534","2015-08-18T19:17:26.205Z","","",""
"1","7374","47.487711","8.115141","530.699951171875","116.0","10","4.2534","2015-08-18T19:17:28.147Z","","",""
"1","7375","47.487697","8.115188","531.0","109.0","10","4.1283","2015-08-18T19:17:29.132Z","","",""
"1","7376","47.487666","8.115276","531.0999755859375","119.0","10","4.1908","2015-08-18T19:17:31.217Z","","",""
"1","7377","47.487645","8.115324","531.5","122.0","10","3.9406","2015-08-18T19:17:32.107Z","","",""
"1","7378","47.487592","8.115412","532.5999755859375","128.0","10","4.4411","2015-08-18T19:17:34.156Z","","",""
"1","7379","47.487561","8.115452","533.0999755859375","128.0","10","4.0032","2015-08-18T19:17:35.146Z","","",""
"1","7380","47.487509","8.115535","533.5","126.0","10","4.1283","2015-08-18T19:17:37.222Z","","",""
"1","7381","47.487481","8.115574","533.5","127.0","10","4.6912","2015-08-18T19:17:38.222Z","","",""
"1","7382","47.487439","8.115651","533.5","118.0","10","4.0032","2015-08-18T19:17:40.150Z","","",""
"1","7383","47.487419","8.115687","533.5","127.0","10","3.8781","2015-08-18T19:17:41.136Z","","",""
"1","7384","47.487385","8.115772","533.800048828125","129.0","10","3.8781","2015-08-18T19:17:43.185Z","","",""
"1","7385","47.487366","8.115817","534.0","119.0","10","3.6279","2015-08-18T19:17:44.173Z","","",""
"1","7386","47.487338","8.115934","534.800048828125","115.0","10","3.8781","2015-08-18T19:17:46.123Z","","",""
"1","7387","47.487318","8.115992","534.800048828125","114.0","10","4.8163","2015-08-18T19:17:47.169Z","","",""
"1","7388","47.487263","8.116094","536.0","135.0","10","3.4402","2015-08-18T19:17:50.203Z","","",""
"1","7389","47.487236","8.116122","536.0999755859375","142.0","10","3.5028","2015-08-18T19:17:51.179Z","","",""
"1","7390","47.487176","8.116211","537.5999755859375","136.0","10","2.6897","2015-08-18T19:17:55.181Z","","",""
"1","7391","47.487155","8.11626","537.5999755859375","121.0","10","3.1901","2015-08-18T19:17:56.179Z","","",""
"1","7392","47.48712","8.116307","537.9000244140625","138.0","10","4.0658","2015-08-18T19:17:57.224Z","","",""
"1","7393","47.487077","8.116349","538.4000244140625","132.0","10","4.1908","2015-08-18T19:17:58.109Z","","",""
"1","7394","47.48704","8.116432","539.4000244140625","118.0","10","3.4402","2015-08-18T19:18:00.193Z","","",""
"1","7395","47.487022","8.11648","539.699951171875","112.0","10","3.6904","2015-08-18T19:18:01.182Z","","",""
"1","7396","47.486977","8.116569","540.5","117.0","10","3.3152","2015-08-18T19:18:03.238Z","","",""
"1","7397","47.486951","8.116614","541.0","127.0","15","4.5661","2015-08-18T19:18:04.127Z","","",""
"1","7398","47.486921","8.116655","541.5999755859375","139.0","15","4.6912","2015-08-18T19:18:05.177Z","","",""
"1","7399","47.486874","8.116695","542.0999755859375","149.0","15","4.1908","2015-08-18T19:18:06.184Z","","",""
"1","7400","47.486825","8.116749","543.300048828125","160.0","15","3.3777","2015-08-18T19:18:08.132Z","","",""
"1","7401","47.486803","8.11678","543.9000244140625","146.0","10","3.5028","2015-08-18T19:18:09.113Z","","",""
"1","7402","47.486798","8.11688","544.800048828125","114.0","10","2.8773","2015-08-18T19:18:11.148Z","","",""
"1","7403","47.486773","8.116929","545.300048828125","118.0","10","4.0658","2015-08-18T19:18:12.150Z","","",""
"1","7404","47.486726","8.117026","546.699951171875","117.0","15","3.753","2015-08-18T19:18:14.174Z","","",""
"1","7405","47.486707","8.117073","547.4000244140625","121.0","15","3.2526","2015-08-18T19:18:15.169Z","","",""
"1","7406","47.48666","8.117184","548.9000244140625","118.0","15","4.0032","2015-08-18T19:18:17.335Z","","",""
"1","7407","47.486643","8.117237","549.800048828125","113.0","15","4.3159","2015-08-18T19:18:18.186Z","","",""
"1","7408","47.486609","8.117325","551.800048828125","116.0","10","3.753","2015-08-18T19:18:20.210Z","","",""
"1","7409","47.486591","8.117363","552.699951171875","131.0","10","3.1901","2015-08-18T19:18:21.199Z","","",""
"1","7410","47.486565","8.117442","554.699951171875","135.0","10","3.1275","2015-08-18T19:18:23.132Z","","",""
"1","7411","47.486529","8.117497","556.199951171875","138.0","10","3.753","2015-08-18T19:18:24.220Z","","",""
"1","7412","47.486474","8.117583","558.0","135.0","10","3.1901","2015-08-18T19:18:26.135Z","","",""
"1","7413","47.486451","8.117634","558.800048828125","122.0","10","3.1901","2015-08-18T19:18:27.255Z","","",""
"1","7414","47.486401","8.117726","560.4000244140625","134.0","10","3.1901","2015-08-18T19:18:29.151Z","","",""
"1","7415","47.486376","8.117775","561.300048828125","130.0","10","3.4402","2015-08-18T19:18:30.157Z","","",""
"1","7416","47.486324","8.11785","563.0","144.0","10","3.1901","2015-08-18T19:18:32.178Z","","",""
"1","7417","47.486297","8.11788","563.5999755859375","136.0","10","3.0024","2015-08-18T19:18:33.169Z","","",""
"1","7418","47.486273","8.117966","565.0999755859375","128.0","10","2.5646","2015-08-18T19:18:35.207Z","","",""
"1","7419","47.486251","8.117998","565.5999755859375","136.0","10","3.0024","2015-08-18T19:18:36.183Z","","",""
"1","7420","47.4862","8.118077","566.5","132.0","10","3.1275","2015-08-18T19:18:38.237Z","","",""
"1","7421","47.486172","8.118124","567.0","130.0","10","3.3777","2015-08-18T19:18:39.117Z","","",""
"1","7422","47.486129","8.118219","568.0","134.0","10","3.1275","2015-08-18T19:18:41.130Z","","",""
"1","7423","47.486117","8.118253","568.199951171875","131.0","10","2.5646","2015-08-18T19:18:42.150Z","","",""
"1","7424","47.486072","8.118304","568.300048828125","144.0","10","3.0024","2015-08-18T19:18:44.176Z","","",""
"1","7425","47.486049","8.118342","568.0999755859375","143.0","10","2.7522","2015-08-18T19:18:45.171Z","","",""
"1","7426","47.486001","8.118407","568.5","142.0","10","3.1901","2015-08-18T19:18:47.204Z","","",""
"1","7427","47.485974","8.118441","569.0","140.0","10","2.9398","2015-08-18T19:18:48.193Z","","",""
"1","7428","47.485899","8.118492","569.9000244140625","155.0","10","3.6279","2015-08-18T19:18:50.223Z","","",""
"1","7429","47.485858","8.118525","570.199951171875","153.0","10","3.8156","2015-08-18T19:18:51.116Z","","",""
"1","7430","47.485798","8.118579","570.0999755859375","146.0","10","3.1275","2015-08-18T19:18:53.139Z","","",""
"1","7431","47.48577","8.118618","570.5","145.0","10","3.5028","2015-08-18T19:18:54.158Z","","",""
"1","7432","47.485702","8.118679","570.699951171875","158.0","10","3.6279","2015-08-18T19:18:56.185Z","","",""
"1","7433","47.485657","8.118708","571.4000244140625","161.0","10","4.7538","2015-08-18T19:18:57.183Z","","",""
"1","7434","47.485579","8.118773","573.0","159.0","10","4.2534","2015-08-18T19:18:59.217Z","","",""
"1","7435","47.485548","8.118795","573.300048828125","161.0","10","3.5654","2015-08-18T19:19:00.205Z","","",""
"1","7436","47.485487","8.118863","574.0","148.0","15","4.3159","2015-08-18T19:19:02.136Z","","",""
"1","7437","47.485466","8.118902","574.4000244140625","144.0","15","3.6904","2015-08-18T19:19:03.117Z","","",""
"1","7438","47.485418","8.118947","575.5999755859375","152.0","15","3.9406","2015-08-18T19:19:05.136Z","","",""
"1","7439","47.485379","8.118967","576.199951171875","157.0","15","4.3785","2015-08-18T19:19:06.143Z","","",""
"1","7440","47.485334","8.119057","578.800048828125","160.0","15","2.8773","2015-08-18T19:19:09.193Z","","",""
"1","7441","47.485322","8.119099","579.5","124.0","15","3.3777","2015-08-18T19:19:10.181Z","","",""
"1","7442","47.485312","8.119211","580.9000244140625","111.0","15","3.5028","2015-08-18T19:19:12.210Z","","",""
"1","7443","47.485308","8.119266","581.4000244140625","100.0","15","3.4402","2015-08-18T19:19:13.197Z","","",""
"1","7444","47.4853","8.119387","582.0999755859375","95.0","15","4.0032","2015-08-18T19:19:15.127Z","","",""
"1","7445","47.4853","8.119443","582.800048828125","96.0","15","3.9406","2015-08-18T19:19:16.120Z","","",""
"1","7446","47.485275","8.119544","583.9000244140625","115.0","15","3.6904","2015-08-18T19:19:18.159Z","","",""
"1","7447","47.485253","8.119595","584.5","121.0","15","3.5028","2015-08-18T19:19:19.146Z","","",""
"1","7448","47.485226","8.119701","585.699951171875","100.0","15","3.5028","2015-08-18T19:19:21.169Z","","",""
"1","7449","47.485219","8.119745","586.0999755859375","103.0","15","3.5654","2015-08-18T19:19:22.164Z","","",""
"1","7450","47.485174","8.11986","586.5","115.0","15","2.9398","2015-08-18T19:19:25.217Z","","",""
"1","7451","47.485144","8.119919","586.800048828125","118.0","15","3.6279","2015-08-18T19:19:26.200Z","","",""
"1","7452","47.485116","8.119983","586.300048828125","111.0","15","3.6904","2015-08-18T19:19:27.124Z","","",""
"1","7453","47.485093","8.120051","586.199951171875","109.0","15","4.3785","2015-08-18T19:19:28.109Z","","",""
"1","7454","47.485042","8.120146","586.5","123.0","10","3.1275","2015-08-18T19:19:30.152Z","","",""
"1","7455","47.485009","8.120178","586.699951171875","122.0","10","3.3152","2015-08-18T19:19:31.149Z","","",""
"1","7456","47.484979","8.120282","587.4000244140625","113.0","10","3.6904","2015-08-18T19:19:33.187Z","","",""
"1","7457","47.484964","8.120332","587.5999755859375","118.0","10","3.753","2015-08-18T19:19:34.168Z","","",""
"1","7458","47.48492","8.120438","588.5999755859375","137.0","10","4.1908","2015-08-18T19:19:36.209Z","","",""
"1","7459","47.484884","8.12049","589.4000244140625","140.0","10","4.1908","2015-08-18T19:19:37.189Z","","",""
"1","7460","47.484813","8.120552","590.5999755859375","139.0","10","3.1901","2015-08-18T19:19:39.124Z","","",""
"1","7461","47.484776","8.120579","591.0","128.0","15","3.8156","2015-08-18T19:19:40.130Z","","",""
"1","7462","47.484728","8.120681","591.300048828125","111.0","15","3.6904","2015-08-18T19:19:42.160Z","","",""
"1","7463","47.484687","8.120733","591.0999755859375","124.0","15","4.3159","2015-08-18T19:19:43.154Z","","",""
"1","7464","47.484638","8.120834","591.5999755859375","138.0","15","4.5036","2015-08-18T19:19:45.181Z","","",""
"1","7465","47.484612","8.120887","591.4000244140625","138.0","15","4.6287","2015-08-18T19:19:46.162Z","","",""
"1","7466","47.484572","8.121","592.0","123.0","15","4.1908","2015-08-18T19:19:48.182Z","","",""
"1","7467","47.484551","8.121052","592.0","130.0","10","4.2534","2015-08-18T19:19:49.176Z","","",""
"1","7468","47.484513","8.121155","592.5999755859375","124.0","10","4.2534","2015-08-18T19:19:51.345Z","","",""
"1","7469","47.484499","8.121204","592.4000244140625","117.0","10","4.0032","2015-08-18T19:19:52.200Z","","",""
"1","7470","47.484444","8.121277","592.699951171875","121.0","10","3.8781","2015-08-18T19:19:54.159Z","","",""
"1","7471","47.484411","8.12131","592.800048828125","140.0","10","4.4411","2015-08-18T19:19:55.148Z","","",""
"1","7472","47.484363","8.121378","593.0","135.0","10","3.6904","2015-08-18T19:19:57.193Z","","",""
"1","7473","47.484336","8.121425","593.0999755859375","123.0","10","4.1908","2015-08-18T19:19:58.180Z","","",""
"1","7474","47.484273","8.121496","593.800048828125","143.0","10","4.1908","2015-08-18T19:20:00.343Z","","",""
"1","7475","47.484232","8.121524","594.0999755859375","157.0","10","4.4411","2015-08-18T19:20:01.105Z","","",""
"1","7476","47.484186","8.121559","594.4000244140625","151.0","10","5.004","2015-08-18T19:20:02.131Z","","",""
"1","7477","47.484131","8.121585","594.4000244140625","160.0","10","5.3793","2015-08-18T19:20:03.105Z","","",""
"1","7478","47.484078","8.121604","594.9000244140625","160.0","10","5.3168","2015-08-18T19:20:04.126Z","","",""
"1","7479","47.48403","8.121629","595.4000244140625","163.0","10","5.692","2015-08-18T19:20:05.119Z","","",""
"1","7480","47.483985","8.121659","595.5999755859375","159.0","10","5.692","2015-08-18T19:20:06.177Z","","",""
"1","7481","47.483938","8.121709","595.4000244140625","153.0","10","5.7546","2015-08-18T19:20:07.165Z","","",""
"1","7482","47.483893","8.121757","595.5999755859375","152.0","10","5.7546","2015-08-18T19:20:08.204Z","","",""
"1","7483","47.483847","8.121801","595.5","148.0","10","5.8797","2015-08-18T19:20:09.186Z","","",""
"1","7484","47.483803","8.121856","595.5999755859375","144.0","10","6.0048","2015-08-18T19:20:10.361Z","","",""
"1","7485","47.483755","8.121903","595.199951171875","143.0","10","6.0674","2015-08-18T19:20:11.199Z","","",""
"1","7486","47.483712","8.121958","594.699951171875","142.0","10","6.3801","2015-08-18T19:20:12.220Z","","",""
"1","7487","47.483669","8.122013","594.5999755859375","138.0","10","6.3176","2015-08-18T19:20:13.116Z","","",""
"1","7488","47.483629","8.122076","594.5","135.0","10","6.5052","2015-08-18T19:20:14.139Z","","",""
"1","7489","47.483591","8.122146","594.4000244140625","133.0","10","6.5052","2015-08-18T19:20:15.134Z","","",""
"1","7490","47.483553","8.122221","594.4000244140625","127.0","10","6.7554","2015-08-18T19:20:16.155Z","","",""
"1","7491","47.48352","8.122301","594.300048828125","126.0","10","6.8179","2015-08-18T19:20:17.149Z","","",""
"1","7492","47.483484","8.122382","594.4000244140625","124.0","10","7.1933","2015-08-18T19:20:18.175Z","","",""
"1","7493","47.483454","8.122463","594.0999755859375","119.0","10","7.2558","2015-08-18T19:20:19.168Z","","",""
"1","7494","47.483424","8.122554","593.9000244140625","118.0","5","7.3809","2015-08-18T19:20:20.199Z","","",""
"1","7495","47.483393","8.122643","593.800048828125","119.0","5","7.2558","2015-08-18T19:20:21.186Z","","",""
"1","7496","47.483363","8.122732","594.0","118.0","5","7.3184","2015-08-18T19:20:22.215Z","","",""
"1","7497","47.483333","8.122823","594.300048828125","117.0","5","7.2558","2015-08-18T19:20:23.195Z","","",""
"1","7498","47.483304","8.122913","594.5","118.0","5","7.2558","2015-08-18T19:20:24.231Z","","",""
"1","7499","47.483275","8.123001","594.300048828125","118.0","5","7.2558","2015-08-18T19:20:25.119Z","","",""
"1","7500","47.483246","8.123087","594.0","119.0","5","7.1307","2015-08-18T19:20:26.128Z","","",""
"1","7501","47.483215","8.123174","593.9000244140625","119.0","5","7.1933","2015-08-18T19:20:27.126Z","","",""
"1","7502","47.483184","8.12326","594.0","118.0","5","7.3809","2015-08-18T19:20:28.141Z","","",""
"1","7503","47.483152","8.123345","593.800048828125","119.0","5","7.2558","2015-08-18T19:20:29.137Z","","",""
"1","7504","47.483117","8.123438","594.0","119.0","5","7.4434","2015-08-18T19:20:30.173Z","","",""
"1","7505","47.483082","8.12353","594.300048828125","119.0","5","7.4434","2015-08-18T19:20:31.168Z","","",""
"1","7506","47.48305","8.12362","594.4000244140625","117.0","5","7.5686","2015-08-18T19:20:32.186Z","","",""
"1","7507","47.483017","8.123713","594.5","118.0","5","7.6311","2015-08-18T19:20:33.180Z","","",""
"1","7508","47.482986","8.123801","594.4000244140625","118.0","5","7.6311","2015-08-18T19:20:34.198Z","","",""
"1","7509","47.482955","8.123889","594.300048828125","119.0","5","7.7562","2015-08-18T19:20:35.191Z","","",""
"1","7510","47.482923","8.123979","594.0999755859375","119.0","5","7.8187","2015-08-18T19:20:36.210Z","","",""
"1","7511","47.482889","8.124071","594.0999755859375","120.0","5","8.0064","2015-08-18T19:20:37.208Z","","",""
